1	1	1	1	0.1342094664949045
1	1	1	2	nan
1	1	2	1	nan
1	1	2	2	-3.9193924886316593
1	2	1	1	nan
1	2	1	2	0.38977135406995006
1	2	2	1	0.38977135406995006
1	2	2	2	nan
2	1	1	1	nan
2	1	1	2	0.38977135406995006
2	1	2	1	0.38977135406995006
2	1	2	2	nan
2	2	1	1	-3.9193924886316593
2	2	1	2	nan
2	2	2	1	nan
2	2	2	2	-0.6166204951980333
