1	1	1	1	1.0866509550102794
1	1	1	2	0.48457837254186453
1	1	2	1	0.48457837254186453
1	1	2	2	0.39344566104052386
1	2	1	1	0.48457837254186453
1	2	1	2	0.2455210846186391
1	2	2	1	0.2455210846186391
1	2	2	2	0.2924325579728927
2	1	1	1	0.48457837254186453
2	1	1	2	0.2455210846186391
2	1	2	1	0.2455210846186391
2	1	2	2	0.2924325579728927
2	2	1	1	0.39344566104052386
2	2	1	2	0.2924325579728927
2	2	2	1	0.2924325579728927
2	2	2	2	0.3959444405567007
