1.100000 -2.511543 2.236890 0.004730 0.656504
1.200000 -2.609262 1.540221 0.003925 0.630657
1.300000 -2.703989 1.506949 0.003882 0.597500
1.400000 -2.748956 1.260250 0.003550 0.576642
1.500000 -2.802059 1.142783 0.003381 0.553225
1.600000 -2.821408 1.279746 0.003577 0.522658
1.700000 -2.845050 0.829732 0.002881 0.505809
1.800000 -2.843712 0.682978 0.002613 0.481432
1.900000 -2.796298 1.382414 0.003718 0.451615
2.000000 -2.758921 1.080883 0.003288 0.436686
