1.100000 -2.503549 1.701357 0.004125 0.654815
1.200000 -2.614164 1.476372 0.003842 0.628007
1.300000 -2.687644 1.343425 0.003665 0.601940
1.400000 -2.751950 1.187526 0.003446 0.575812
1.500000 -2.829529 1.161494 0.003408 0.544646
1.600000 -2.842813 0.891588 0.002986 0.525237
1.700000 -2.839226 0.816429 0.002857 0.504020
1.800000 -2.832495 0.755191 0.002748 0.477672
1.900000 -2.796175 1.337476 0.003657 0.455014
2.000000 -2.740668 1.032639 0.003213 0.432107
